Date,UserID,CourseID,Event
2021-01-17 01:59:55,597,2111,view_course
2021-01-17 02:00:42,597,2111,rundown
2021-01-17 02:02:24,597,2111,institution
2021-01-17 02:04:55,3269,847,view_course
2021-01-17 02:06:16,1634,358,view_course
2021-01-17 02:07:18,6345,3313,view_course
2021-01-17 02:09:57,6345,3313,detailed_description
2021-01-17 02:10:54,6222,2990,view_course
2021-01-17 02:11:37,4983,2706,view_course
2021-01-17 02:12:21,4983,2706,detailed_description
2021-01-17 02:12:41,1503,3622,view_course
2021-01-17 02:12:58,5051,2004,view_course
2021-01-17 02:14:39,6512,2899,view_course
2021-01-17 02:15:39,5051,2004,institution
2021-01-17 02:19:16,4738,2972,view_course
2021-01-17 02:19:27,6711,136,view_course
2021-01-17 02:20:31,4738,2972,rundown
2021-01-17 02:20:42,6711,136,teacher_profile
2021-01-17 02:30:32,5319,2728,view_course
2021-01-17 02:31:17,6015,3068,view_course
2021-01-17 02:31:37,6015,3068,rundown
2021-01-17 02:32:25,5319,2728,detailed_description
2021-01-17 02:32:59,3209,2277,view_course
2021-01-17 02:32:59,5319,2728,rundown
2021-01-17 02:33:58,5319,2728,teacher_profile
2021-01-17 02:34:14,4002,3076,view_course
2021-01-17 02:36:18,3490,1436,view_course
2021-01-17 02:36:21,4002,3076,rundown
2021-01-17 02:36:55,5319,2728,institution
2021-01-17 02:37:53,4002,3076,institution
2021-01-17 02:38:31,6638,308,view_course
2021-01-17 02:40:58,6638,308,detailed_description
2021-01-17 02:43:21,6092,29,view_course
2021-01-17 02:43:41,4571,3084,view_course
2021-01-17 02:44:46,6092,29,institution
2021-01-17 02:45:26,4571,3084,detailed_description
2021-01-17 02:45:45,4673,2700,view_course
2021-01-17 02:45:49,4571,3084,institution
2021-01-17 02:47:32,1879,271,view_course
2021-01-17 02:48:17,2375,3419,view_course
2021-01-17 02:49:52,7416,1310,view_course
2021-01-17 02:50:02,5778,3285,view_course
2021-01-17 02:50:04,7416,1310,institution
2021-01-17 02:50:13,7945,294,view_course
2021-01-17 02:51:01,2375,3419,detailed_description
2021-01-17 02:51:03,5515,2109,view_course
2021-01-17 02:52:16,7945,294,teacher_profile
2021-01-17 02:52:37,3725,934,view_course
2021-01-17 02:52:42,7945,294,institution
2021-01-17 02:52:57,5515,2109,detailed_description
2021-01-17 02:53:20,5515,2109,rundown
2021-01-17 02:54:27,3725,934,detailed_description
2021-01-17 02:55:39,2287,1861,view_course
2021-01-17 02:56:42,4883,2806,view_course
2021-01-17 02:58:22,4025,3163,view_course
2021-01-17 03:01:14,4025,3163,rundown
2021-01-17 03:01:50,294,3075,view_course
2021-01-17 03:03:47,6158,298,view_course
2021-01-17 03:04:20,1800,666,view_course
2021-01-17 03:04:29,294,3075,detailed_description
2021-01-17 03:04:44,5301,1576,view_course
2021-01-17 03:05:58,1670,366,view_course
2021-01-17 03:06:32,6158,298,rundown
2021-01-17 03:06:34,1670,366,rundown
2021-01-17 03:07:06,6158,298,teacher_profile
2021-01-17 03:07:32,1670,366,institution
2021-01-17 03:07:38,4425,3409,view_course
2021-01-17 03:08:52,4425,3409,detailed_description
2021-01-17 03:09:10,3090,2917,view_course
2021-01-17 03:10:57,3090,2917,rundown
2021-01-17 03:11:24,4425,3409,teacher_profile
2021-01-17 03:13:49,5865,1583,view_course
2021-01-17 03:16:48,5865,1583,institution
2021-01-17 03:20:50,4940,1465,view_course
2021-01-17 03:21:43,831,3377,view_course
2021-01-17 03:21:57,4940,1465,institution
2021-01-17 03:29:45,4109,2548,view_course
2021-01-17 03:29:45,6457,2173,view_course
2021-01-17 03:29:52,4109,2548,rundown
2021-01-17 03:31:38,4109,2548,teacher_profile
2021-01-17 03:32:15,536,3922,view_course
2021-01-17 03:32:43,3869,2292,view_course
2021-01-17 03:33:06,7078,2349,view_course
2021-01-17 03:34:09,536,3922,detailed_description
2021-01-17 03:34:16,7078,2349,rundown
2021-01-17 03:34:27,3869,2292,detailed_description
2021-01-17 03:35:18,536,3922,teacher_profile
2021-01-17 03:36:04,467,866,view_course
2021-01-17 03:36:12,7078,2349,institution
2021-01-17 03:36:18,3869,2292,rundown
2021-01-17 03:37:59,467,866,detailed_description
2021-01-17 03:38:52,3869,2292,institution
2021-01-17 03:39:20,4393,2337,view_course
2021-01-17 03:39:31,7023,443,view_course
2021-01-17 03:40:02,4393,2337,rundown
2021-01-17 03:40:14,467,866,teacher_profile
2021-01-17 03:40:21,467,866,institution
2021-01-17 03:44:43,2278,3893,view_course
2021-01-17 03:46:22,5891,2423,view_course
2021-01-17 03:47:25,5891,2423,rundown
2021-01-17 03:47:57,5891,2423,institution
2021-01-17 03:49:14,1599,1466,view_course
2021-01-17 03:49:29,341,708,view_course
2021-01-17 03:50:48,1599,1466,detailed_description
2021-01-17 03:51:17,341,708,detailed_description
2021-01-17 03:51:55,2114,2721,view_course
2021-01-17 03:53:01,341,708,rundown
2021-01-17 03:53:47,1599,1466,rundown
2021-01-17 03:53:56,2114,2721,teacher_profile
2021-01-17 03:54:30,1599,1466,teacher_profile
2021-01-17 04:07:35,1978,3202,view_course
2021-01-17 04:08:42,1149,1315,view_course
2021-01-17 04:10:35,932,3076,view_course
2021-01-17 04:16:41,5212,2011,view_course
2021-01-17 04:19:00,5212,2011,institution
2021-01-17 04:23:17,891,1695,view_course
2021-01-17 04:23:36,3210,3306,view_course
2021-01-17 04:24:02,3210,3306,detailed_description
2021-01-17 04:24:22,6664,1053,view_course
2021-01-17 04:25:42,3210,3306,teacher_profile
2021-01-17 04:27:53,6272,1371,view_course
2021-01-17 04:29:07,6272,1371,institution
2021-01-17 04:30:23,3756,3442,view_course
2021-01-17 04:31:43,1431,3230,view_course
2021-01-17 04:32:52,1431,3230,rundown
2021-01-17 04:34:53,1431,3230,institution
2021-01-17 04:36:41,4206,2548,view_course
2021-01-17 04:42:15,7730,2261,view_course
2021-01-17 04:42:22,377,3186,view_course
2021-01-17 04:42:38,5206,854,view_course
2021-01-17 04:43:58,4734,306,view_course
2021-01-17 04:44:48,4985,1058,view_course
2021-01-17 04:45:01,377,3186,rundown
2021-01-17 04:45:13,7730,2261,detailed_description
2021-01-17 04:46:04,4734,306,institution
2021-01-17 04:48:36,4223,2069,view_course
2021-01-17 04:52:07,7330,2658,view_course
2021-01-17 05:01:11,812,518,view_course
2021-01-17 05:01:49,6827,3684,view_course
2021-01-17 05:03:48,6277,3256,view_course
2021-01-17 05:04:07,812,518,rundown
2021-01-17 05:04:15,2829,3560,view_course
2021-01-17 05:04:35,6827,3684,detailed_description
2021-01-17 05:04:40,5017,927,view_course
2021-01-17 05:05:52,6277,3256,teacher_profile
2021-01-17 05:06:25,6277,3256,institution
2021-01-17 05:07:05,2829,3560,institution
2021-01-17 05:07:39,5017,927,institution
2021-01-17 05:09:14,2666,1447,view_course
2021-01-17 05:09:43,6097,2899,view_course
2021-01-17 05:09:54,3009,1367,view_course
2021-01-17 05:10:35,3009,1367,rundown
2021-01-17 05:10:47,3009,1367,institution
2021-01-17 05:11:32,2666,1447,detailed_description
2021-01-17 05:12:38,6097,2899,rundown
2021-01-17 05:13:12,6097,2899,teacher_profile
2021-01-17 05:14:56,1154,3715,view_course
2021-01-17 05:16:37,1154,3715,teacher_profile
2021-01-17 05:17:06,5293,3301,view_course
2021-01-17 05:17:20,1154,3715,institution
2021-01-17 05:17:24,6707,15,view_course
2021-01-17 05:17:57,5293,3301,institution
2021-01-17 05:21:59,6153,3295,view_course
2021-01-17 05:23:32,6153,3295,detailed_description
2021-01-17 05:30:30,5682,3452,view_course
2021-01-17 05:33:03,4985,3597,view_course
2021-01-17 05:33:07,5239,402,view_course
2021-01-17 05:34:36,4985,3597,rundown
2021-01-17 05:35:14,5239,402,detailed_description
2021-01-17 05:38:19,6676,1306,view_course
2021-01-17 05:38:40,6676,1306,teacher_profile
2021-01-17 05:41:19,1526,1911,view_course
2021-01-17 05:47:36,2017,3381,view_course
2021-01-17 05:47:51,2570,1103,view_course
2021-01-17 05:48:09,2570,1103,rundown
2021-01-17 05:49:44,2570,1103,teacher_profile
2021-01-17 05:50:10,2017,3381,detailed_description
2021-01-17 05:52:40,2017,3381,rundown
2021-01-17 05:53:04,2695,1936,view_course
2021-01-17 05:54:45,2017,3381,teacher_profile
2021-01-17 05:55:09,2706,1046,view_course
2021-01-17 05:55:31,2706,1046,rundown
2021-01-17 05:55:42,2695,1936,detailed_description
2021-01-17 05:59:15,962,1165,view_course
2021-01-17 06:00:29,593,2949,view_course
2021-01-17 06:00:35,593,2949,teacher_profile
2021-01-17 06:00:56,4624,3617,view_course
2021-01-17 06:01:04,593,2949,institution
2021-01-17 06:09:33,2683,3074,view_course
2021-01-17 06:10:30,5966,1104,view_course
2021-01-17 06:10:45,2683,3074,detailed_description
2021-01-17 06:11:42,2683,3074,teacher_profile
2021-01-17 06:11:49,5966,1104,teacher_profile
2021-01-17 06:12:12,183,2019,view_course
2021-01-17 06:14:23,5966,1104,institution
2021-01-17 06:14:39,183,2019,detailed_description
2021-01-17 06:17:16,183,2019,rundown
2021-01-17 06:17:44,387,52,view_course
2021-01-17 06:18:23,5675,3888,view_course
2021-01-17 06:18:38,183,2019,teacher_profile
2021-01-17 06:19:09,148,1694,view_course
2021-01-17 06:19:26,5675,3888,detailed_description
2021-01-17 06:19:37,5675,3888,teacher_profile
2021-01-17 06:21:50,5118,481,view_course
2021-01-17 06:30:18,4224,2411,view_course
2021-01-17 06:30:53,1603,3136,view_course
2021-01-17 06:31:07,5791,1107,view_course
2021-01-17 06:31:54,1603,3136,rundown
2021-01-17 06:32:53,1603,3136,institution
2021-01-17 06:35:45,3638,1824,view_course
2021-01-17 06:37:04,3638,1824,teacher_profile
2021-01-17 06:37:26,6772,2144,view_course
2021-01-17 06:39:15,3611,1810,view_course
2021-01-17 06:39:36,6772,2144,teacher_profile
2021-01-17 06:39:45,748,2949,view_course
2021-01-17 06:40:34,748,2949,detailed_description
2021-01-17 06:40:47,3611,1810,teacher_profile
2021-01-17 06:42:43,5856,2807,view_course
2021-01-17 06:46:01,2225,3680,view_course
2021-01-17 06:48:20,7306,2692,view_course
2021-01-17 06:50:52,7306,2692,detailed_description
2021-01-17 06:52:47,6741,2775,view_course
2021-01-17 06:52:52,6741,2775,rundown
2021-01-17 06:53:45,7306,2692,teacher_profile
2021-01-17 06:53:55,4853,3238,view_course
2021-01-17 06:55:03,468,474,view_course
2021-01-17 06:55:23,4853,3238,detailed_description
2021-01-17 06:56:14,468,474,rundown
2021-01-17 06:58:10,5531,2452,view_course
2021-01-17 07:00:46,5531,2452,detailed_description
2021-01-17 07:00:53,5531,2452,teacher_profile
2021-01-17 07:05:06,430,2672,view_course
2021-01-17 07:07:09,430,2672,teacher_profile
2021-01-17 07:09:03,430,2672,institution
2021-01-17 07:24:56,5106,2132,view_course
2021-01-17 07:28:38,5857,576,view_course
2021-01-17 07:28:41,2025,187,view_course
2021-01-17 07:28:45,2614,822,view_course
2021-01-17 07:30:26,2563,371,view_course
2021-01-17 07:30:39,2614,822,rundown
2021-01-17 07:31:21,5857,576,institution
2021-01-17 07:33:31,5685,3006,view_course
2021-01-17 07:35:25,7897,558,view_course
2021-01-17 07:35:54,837,3660,view_course
2021-01-17 07:37:58,1142,1706,view_course
2021-01-17 07:38:25,837,3660,institution
2021-01-17 07:38:29,5388,523,view_course
2021-01-17 07:38:51,5388,523,teacher_profile
2021-01-17 07:39:00,2921,109,view_course
2021-01-17 07:39:24,4730,392,view_course
2021-01-17 07:39:45,1142,1706,detailed_description
2021-01-17 07:42:24,1142,1706,rundown
2021-01-17 07:55:59,3903,3102,view_course
2021-01-17 07:56:49,7390,579,view_course
2021-01-17 07:57:41,7390,579,rundown
2021-01-17 07:59:56,4937,1317,view_course
2021-01-17 08:00:15,4937,1317,rundown
2021-01-17 08:01:20,4937,1317,institution
2021-01-17 08:01:43,4864,3213,view_course
2021-01-17 08:04:10,4864,3213,teacher_profile
2021-01-17 08:04:31,4864,3213,institution
2021-01-17 08:07:06,1245,694,view_course
2021-01-17 08:10:09,3264,2152,view_course
2021-01-17 08:10:57,3264,2152,detailed_description
2021-01-17 08:11:02,3264,2152,institution
2021-01-17 08:12:53,4148,1356,view_course
2021-01-17 08:14:54,4148,1356,teacher_profile
2021-01-17 08:21:35,1062,770,view_course
2021-01-17 08:23:22,3363,2535,view_course
2021-01-17 08:23:30,1062,770,rundown
2021-01-17 08:28:44,408,2293,view_course
2021-01-17 08:31:02,666,3310,view_course
2021-01-17 08:31:24,408,2293,rundown
2021-01-17 08:35:22,396,1203,view_course
2021-01-17 08:35:41,4554,1820,view_course
2021-01-17 08:36:56,396,1203,detailed_description
2021-01-17 08:38:21,4554,1820,detailed_description
2021-01-17 08:39:24,4554,1820,rundown
2021-01-17 08:42:19,4554,1820,teacher_profile
2021-01-17 08:43:58,2662,3547,view_course
2021-01-17 08:44:09,7158,1230,view_course
2021-01-17 08:45:30,779,2227,view_course
2021-01-17 08:45:44,3088,2771,view_course
2021-01-17 08:46:45,3088,2771,rundown
2021-01-17 08:48:16,779,2227,teacher_profile
2021-01-17 08:53:27,6409,2364,view_course
2021-01-17 08:55:25,6409,2364,rundown
2021-01-17 08:59:09,1662,2515,view_course
2021-01-17 09:00:44,1582,2066,view_course
2021-01-17 09:02:02,1662,2515,detailed_description
2021-01-17 09:02:32,1582,2066,institution
2021-01-17 09:10:48,548,3653,view_course
2021-01-17 09:11:50,785,1152,view_course
2021-01-17 09:13:38,785,1152,rundown
2021-01-17 09:15:48,785,1152,teacher_profile
2021-01-17 09:16:27,5968,995,view_course
2021-01-17 09:16:35,5968,995,detailed_description
2021-01-17 09:17:34,785,1152,institution
2021-01-17 09:17:56,2180,3563,view_course
2021-01-17 09:20:05,2180,3563,rundown
2021-01-17 09:27:15,7948,3177,view_course
2021-01-17 09:28:21,379,3044,view_course
2021-01-17 09:28:38,379,3044,rundown
2021-01-17 09:29:00,379,3044,institution
2021-01-17 09:29:14,7948,3177,rundown
2021-01-17 09:31:07,2033,1778,view_course
2021-01-17 09:31:39,2033,1778,rundown
2021-01-17 09:32:06,4724,187,view_course
2021-01-17 09:32:27,4724,187,institution
2021-01-17 09:33:46,7405,3877,view_course
2021-01-17 09:34:38,7405,3877,teacher_profile
2021-01-17 09:34:49,622,3355,view_course
2021-01-17 09:37:48,622,3355,detailed_description
2021-01-17 09:38:43,2692,633,view_course
2021-01-17 09:40:13,2692,633,teacher_profile
2021-01-17 09:43:28,1477,490,view_course
2021-01-17 09:43:54,5712,3100,view_course
2021-01-17 09:45:00,5712,3100,detailed_description
2021-01-17 09:45:50,1477,490,rundown
2021-01-17 09:52:31,1588,2625,view_course
2021-01-17 09:53:14,5242,3198,view_course
2021-01-17 09:54:24,453,1083,view_course
2021-01-17 09:54:44,5242,3198,institution
2021-01-17 09:55:26,1588,2625,institution
2021-01-17 09:56:24,453,1083,institution
2021-01-17 09:56:35,5787,3364,view_course
2021-01-17 10:00:00,3990,1960,view_course
2021-01-17 10:00:53,3990,1960,rundown
2021-01-17 10:02:15,337,1888,view_course
2021-01-17 10:03:40,337,1888,rundown
2021-01-17 10:07:19,3170,2612,view_course
2021-01-17 10:08:34,3170,2612,rundown
2021-01-17 10:09:13,3170,2612,teacher_profile
2021-01-17 10:11:49,3153,3461,view_course
2021-01-17 10:12:34,706,3364,view_course
2021-01-17 10:13:37,706,3364,teacher_profile
2021-01-17 10:14:29,3153,3461,rundown
2021-01-17 10:15:44,7424,883,view_course
2021-01-17 10:17:02,3153,3461,institution
2021-01-17 10:22:08,1513,361,view_course
2021-01-17 10:23:30,5792,178,view_course
2021-01-17 10:23:48,5792,178,rundown
2021-01-17 10:23:53,3879,496,view_course
2021-01-17 10:24:56,593,3018,view_course
2021-01-17 10:24:59,3879,496,rundown
2021-01-17 10:29:48,1149,2804,view_course
2021-01-17 10:33:41,2229,1754,view_course
2021-01-17 10:37:57,2350,2972,view_course
2021-01-17 10:43:40,497,2847,view_course
2021-01-17 10:44:54,1208,2270,view_course
2021-01-17 10:44:55,497,2847,rundown
2021-01-17 10:46:02,1208,2270,teacher_profile
2021-01-17 10:46:09,497,2847,institution
2021-01-17 10:47:04,1951,1227,view_course
2021-01-17 10:47:45,3194,2445,view_course
2021-01-17 10:48:53,4119,1043,view_course
2021-01-17 10:49:59,1951,1227,detailed_description
2021-01-17 10:50:37,4119,1043,detailed_description
2021-01-17 10:51:11,4119,1043,institution
2021-01-17 10:54:10,1326,2159,view_course
2021-01-17 10:57:08,1326,2159,detailed_description
2021-01-17 10:57:38,4548,1724,view_course
2021-01-17 10:58:58,4548,1724,rundown
2021-01-17 10:59:52,1326,2159,rundown
2021-01-17 11:00:10,1326,2159,teacher_profile
2021-01-17 11:01:04,1326,2159,institution
2021-01-17 11:05:07,1867,445,view_course
2021-01-17 11:05:19,1867,445,rundown
2021-01-17 11:12:25,4165,232,view_course
2021-01-17 11:12:51,3008,2750,view_course
2021-01-17 11:13:57,3008,2750,rundown
2021-01-17 11:15:10,4165,232,institution
2021-01-17 11:16:21,4521,1954,view_course
2021-01-17 11:17:46,43,2593,view_course
2021-01-17 11:17:59,4521,1954,teacher_profile
2021-01-17 11:18:15,6721,174,view_course
2021-01-17 11:19:29,7529,2403,view_course
2021-01-17 11:19:30,7682,3934,view_course
2021-01-17 11:19:38,3475,1186,view_course
2021-01-17 11:19:42,43,2593,detailed_description
2021-01-17 11:20:27,7529,2403,rundown
2021-01-17 11:20:42,7682,3934,rundown
2021-01-17 11:21:07,7529,2403,teacher_profile
2021-01-17 11:22:02,2346,283,view_course
2021-01-17 11:32:25,4629,2721,view_course
2021-01-17 11:33:04,4629,2721,detailed_description
2021-01-17 11:34:32,3640,2854,view_course
2021-01-17 11:34:39,3913,126,view_course
2021-01-17 11:34:44,4629,2721,teacher_profile
2021-01-17 11:35:16,3913,126,rundown
2021-01-17 11:35:30,1774,1387,view_course
2021-01-17 11:36:44,3640,2854,teacher_profile
2021-01-17 11:37:30,506,3081,view_course
2021-01-17 11:37:52,1288,802,view_course
2021-01-17 11:39:38,506,3081,detailed_description
2021-01-17 11:41:18,506,3081,rundown
2021-01-17 11:42:00,3852,2352,view_course
2021-01-17 11:43:01,7897,490,view_course
2021-01-17 11:43:16,7897,490,rundown
2021-01-17 11:46:52,4073,2658,view_course
2021-01-17 11:46:55,7464,3229,view_course
2021-01-17 11:47:15,4324,1438,view_course
2021-01-17 11:47:36,1538,158,view_course
2021-01-17 11:49:12,4073,2658,detailed_description
2021-01-17 11:49:29,7464,3229,detailed_description
2021-01-17 11:50:11,1538,158,detailed_description
2021-01-17 11:50:33,566,1012,view_course
2021-01-17 11:50:51,4073,2658,rundown
2021-01-17 11:51:17,566,1012,teacher_profile
2021-01-17 11:52:13,7464,3229,rundown
2021-01-17 11:52:59,1538,158,institution
2021-01-17 11:55:31,1832,3771,view_course
2021-01-17 12:00:10,7448,3861,view_course
2021-01-17 12:01:54,4141,656,view_course
2021-01-17 12:02:08,7448,3861,rundown
2021-01-17 12:03:49,4141,656,rundown
2021-01-17 12:05:55,4141,656,institution
2021-01-17 12:18:55,7364,1056,view_course
2021-01-17 12:21:23,7364,1056,rundown
2021-01-17 12:21:54,7364,1056,teacher_profile
2021-01-17 12:27:07,4159,1626,view_course
2021-01-17 12:27:53,4307,2960,view_course
2021-01-17 12:28:26,712,644,view_course
2021-01-17 12:29:41,4159,1626,institution
2021-01-17 12:32:30,866,1926,view_course
2021-01-17 12:33:40,866,1926,rundown
2021-01-17 12:38:13,3113,2562,view_course
2021-01-17 12:39:11,3113,2562,rundown
2021-01-17 12:39:40,7812,1351,view_course
2021-01-17 12:39:56,7812,1351,institution
2021-01-17 12:43:13,1410,2847,view_course
2021-01-17 12:47:12,2826,910,view_course
2021-01-17 12:47:19,758,2049,view_course
2021-01-17 12:48:17,2826,910,rundown
2021-01-17 12:50:18,758,2049,rundown
2021-01-17 12:51:48,4115,2736,view_course
2021-01-17 12:53:59,455,1165,view_course
2021-01-17 12:54:14,455,1165,teacher_profile
2021-01-17 12:57:00,834,2507,view_course
2021-01-17 12:57:52,834,2507,detailed_description
2021-01-17 12:58:00,2605,2295,view_course
2021-01-17 13:00:33,2605,2295,detailed_description
2021-01-17 13:01:04,447,3362,view_course
2021-01-17 13:01:14,2605,2295,rundown
2021-01-17 13:02:56,2605,2295,teacher_profile
2021-01-17 13:18:52,6162,288,view_course
2021-01-17 13:19:16,7763,2149,view_course
2021-01-17 13:19:35,6162,288,detailed_description
2021-01-17 13:20:37,7763,2149,institution
2021-01-17 13:21:35,6162,288,rundown
2021-01-17 13:27:43,2133,1136,view_course
2021-01-17 13:29:35,540,2972,view_course
2021-01-17 13:30:38,2133,1136,detailed_description
2021-01-17 13:31:53,3341,1943,view_course
2021-01-17 13:35:57,4238,3493,view_course
2021-01-17 13:36:34,2153,1546,view_course
2021-01-17 13:39:56,1416,3492,view_course
2021-01-17 13:42:28,366,2022,view_course
2021-01-17 13:43:26,5074,549,view_course
2021-01-17 13:43:57,6261,3469,view_course
2021-01-17 13:44:45,7963,436,view_course
2021-01-17 13:45:18,366,2022,institution
2021-01-17 13:45:35,5074,549,teacher_profile
2021-01-17 13:50:22,1645,2504,view_course
2021-01-17 13:51:07,1645,2504,detailed_description
2021-01-17 13:54:06,1645,2504,teacher_profile
2021-01-17 13:56:35,3628,903,view_course
2021-01-17 13:57:24,898,2533,view_course
2021-01-17 13:57:48,5710,288,view_course
2021-01-17 13:58:13,5710,288,teacher_profile
2021-01-17 13:58:16,5330,2271,view_course
2021-01-17 13:58:23,5330,2271,detailed_description
2021-01-17 14:08:22,855,3784,view_course
2021-01-17 14:09:37,4699,2356,view_course
2021-01-17 14:10:59,2168,3301,view_course
2021-01-17 14:11:24,2725,3694,view_course
2021-01-17 14:12:16,355,3877,view_course
2021-01-17 14:12:52,2168,3301,institution
2021-01-17 14:14:06,2725,3694,institution
2021-01-17 14:14:26,6223,2568,view_course
2021-01-17 14:16:26,3344,1297,view_course
2021-01-17 14:17:18,3433,26,view_course
2021-01-17 14:17:19,6223,2568,detailed_description
2021-01-17 14:18:10,3344,1297,teacher_profile
2021-01-17 14:18:49,1093,1086,view_course
2021-01-17 14:19:45,3433,26,rundown
2021-01-17 14:20:27,2372,3845,view_course
2021-01-17 14:21:01,2372,3845,rundown
2021-01-17 14:21:16,2372,3845,institution
2021-01-17 14:21:54,3433,26,teacher_profile
2021-01-17 14:22:41,5931,3310,view_course
2021-01-17 14:23:03,584,2817,view_course
2021-01-17 14:23:43,6530,811,view_course
2021-01-17 14:24:33,1848,257,view_course
2021-01-17 14:24:50,6530,811,rundown
2021-01-17 14:25:00,584,2817,detailed_description
2021-01-17 14:26:30,11,2938,view_course
2021-01-17 14:27:00,584,2817,rundown
2021-01-17 14:27:03,3769,3358,view_course
2021-01-17 14:27:22,11,2938,teacher_profile
2021-01-17 14:29:25,11,2938,institution
2021-01-17 14:32:23,6693,2541,view_course
2021-01-17 14:36:21,3274,2957,view_course
2021-01-17 14:36:31,3274,2957,detailed_description
2021-01-17 14:38:13,4654,2345,view_course
2021-01-17 14:38:46,7855,726,view_course
2021-01-17 14:40:48,4654,2345,teacher_profile
2021-01-17 14:41:42,7855,726,rundown
2021-01-17 14:43:23,3123,1127,view_course
2021-01-17 14:45:23,3123,1127,detailed_description
2021-01-17 14:45:32,5180,1105,view_course
2021-01-17 14:46:17,5758,913,view_course
2021-01-17 14:46:54,3123,1127,institution
2021-01-17 14:46:54,7978,3249,view_course
2021-01-17 14:47:03,2952,1317,view_course
2021-01-17 14:48:26,5180,1105,detailed_description
2021-01-17 14:48:56,7978,3249,rundown
2021-01-17 14:53:17,6954,2116,view_course
2021-01-17 14:58:32,3294,20,view_course
2021-01-17 15:00:58,3294,20,rundown
2021-01-17 15:02:47,4773,2069,view_course
2021-01-17 15:03:02,4773,2069,rundown
2021-01-17 15:05:35,2807,1216,view_course
2021-01-17 15:07:18,3607,1808,view_course
2021-01-17 15:07:20,214,1702,view_course
2021-01-17 15:07:26,3607,1808,detailed_description
2021-01-17 15:07:28,2807,1216,rundown
2021-01-17 15:07:38,3492,3781,view_course
2021-01-17 15:09:00,3492,3781,detailed_description
2021-01-17 15:10:59,3492,3781,teacher_profile
2021-01-17 15:11:48,3492,3781,institution
2021-01-17 15:15:18,2469,439,view_course
2021-01-17 15:17:47,476,3877,view_course
2021-01-17 15:17:53,1940,604,view_course
2021-01-17 15:18:06,476,3877,rundown
2021-01-17 15:18:08,2469,439,detailed_description
2021-01-17 15:18:47,2762,2268,view_course
2021-01-17 15:21:55,7927,3409,view_course
2021-01-17 15:23:22,7927,3409,teacher_profile
2021-01-17 15:24:57,6120,1813,view_course
2021-01-17 15:31:39,3074,1523,view_course
2021-01-17 15:31:42,5278,382,view_course
2021-01-17 15:32:00,5278,382,detailed_description
2021-01-17 15:32:46,2793,547,view_course
2021-01-17 15:33:32,3074,1523,institution
2021-01-17 15:34:55,5278,382,rundown
2021-01-17 15:37:16,5278,382,teacher_profile
2021-01-17 15:43:06,6200,3031,view_course
2021-01-17 15:44:33,3550,3601,view_course
2021-01-17 15:45:08,7071,2464,view_course
2021-01-17 15:45:47,3550,3601,rundown
2021-01-17 15:49:17,6331,2570,view_course
2021-01-17 15:50:30,581,1626,view_course
2021-01-17 15:52:42,6845,3368,view_course
2021-01-17 15:54:27,3458,3309,view_course
2021-01-17 15:54:34,6845,3368,detailed_description
2021-01-17 15:55:55,6845,3368,teacher_profile
2021-01-17 15:56:01,6845,3368,institution
2021-01-17 15:56:19,6368,1166,view_course
2021-01-17 15:58:57,673,409,view_course
2021-01-17 15:59:04,673,409,institution
2021-01-17 16:01:57,2670,3320,view_course
2021-01-17 16:02:03,900,921,view_course
2021-01-17 16:05:26,1083,3934,view_course
2021-01-17 16:09:29,3905,1817,view_course
2021-01-17 16:09:46,3387,1722,view_course
2021-01-17 16:11:41,3905,1817,detailed_description
2021-01-17 16:12:43,3905,1817,institution
2021-01-17 16:19:15,4249,289,view_course
2021-01-17 16:20:33,6424,2224,view_course
2021-01-17 16:20:53,874,3943,view_course
2021-01-17 16:22:02,874,3943,detailed_description
2021-01-17 16:22:34,874,3943,institution
2021-01-17 16:33:31,7615,1152,view_course
2021-01-17 16:35:15,7615,1152,rundown
2021-01-17 16:35:35,7615,1152,teacher_profile
2021-01-17 16:35:57,3406,1356,view_course
2021-01-17 16:38:38,3406,1356,detailed_description
2021-01-17 16:39:36,3406,1356,institution
2021-01-17 16:44:08,5189,3619,view_course
2021-01-17 16:45:04,7882,1919,view_course
2021-01-17 16:45:47,5091,1632,view_course
2021-01-17 16:45:56,5091,1632,institution
2021-01-17 16:47:32,7882,1919,detailed_description
2021-01-17 16:50:06,7882,1919,rundown
2021-01-17 16:52:45,699,1407,view_course
2021-01-17 16:54:11,5076,694,view_course
2021-01-17 16:54:44,460,2851,view_course
2021-01-17 16:54:45,699,1407,teacher_profile
2021-01-17 16:55:57,5076,694,detailed_description
2021-01-17 16:57:27,460,2851,detailed_description
2021-01-17 16:57:57,5076,694,institution
2021-01-17 16:59:44,460,2851,rundown
2021-01-17 17:00:03,5025,3679,view_course
2021-01-17 17:02:16,5271,916,view_course
2021-01-17 17:03:00,7112,1219,view_course
2021-01-17 17:03:03,5025,3679,institution
2021-01-17 17:03:08,804,3622,view_course
2021-01-17 17:04:08,5271,916,detailed_description
2021-01-17 17:04:22,5271,916,institution
2021-01-17 17:04:24,804,3622,teacher_profile
2021-01-17 17:05:46,1479,20,view_course
2021-01-17 17:06:45,3156,1067,view_course
2021-01-17 17:08:19,4975,2216,view_course
2021-01-17 17:08:31,1479,20,detailed_description
2021-01-17 17:09:19,7456,3647,view_course
2021-01-17 17:10:09,4975,2216,teacher_profile
